mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,moderate,tail_difficulty,33,12000,0.02,254,0.021166666666666667,-0.6350802259008391,0.7373119535050271,0.7175,399
oracle,moderate,tail_difficulty,34,12000,0.02,254,0.021166666666666667,-0.31609805791406625,0.6240359596058672,0.6575,399
oracle,moderate,tail_difficulty,35,12000,0.02,256,0.021333333333333333,1.795530906829011,0.036284576527425845,0.0425,399
oracle,moderate,tail_difficulty,36,12000,0.02,237,0.01975,2.0267039112984437,0.021346351120864596,0.0225,399
oracle,moderate,tail_difficulty,37,12000,0.02,228,0.019,-1.460054636755641,0.9278624707285332,0.9125,399
oracle,moderate,tail_difficulty,38,12000,0.02,244,0.02033333333333333,0.133543842698922,0.4468816466493758,0.455,399
oracle,moderate,tail_difficulty,39,12000,0.02,258,0.0215,3.183007094459433,0.0007287702146828581,0.0025,399
oracle,moderate,tail_difficulty,40,12000,0.02,224,0.018666666666666668,-0.5134422564725815,0.6961790034130751,0.685,399
oracle,moderate,tail_difficulty,41,12000,0.02,258,0.0215,-0.9249472552128608,0.8225033278725296,0.8275,399
oracle,moderate,tail_difficulty,42,12000,0.02,250,0.020833333333333332,-0.3325591518670718,0.6302664590457498,0.6575,399
oracle,moderate,tail_difficulty,43,12000,0.02,236,0.019666666666666666,0.02161393062077961,0.4913779605497952,0.465,399
oracle,moderate,tail_difficulty,44,12000,0.02,232,0.019333333333333334,-0.4269752286246875,0.6653013148299622,0.6525,399
oracle,moderate,tail_difficulty,45,12000,0.02,232,0.019333333333333334,-1.5297172370717644,0.9369566324366144,0.9225,399
oracle,moderate,tail_difficulty,46,12000,0.02,253,0.021083333333333332,-1.2364761886731352,0.8918591943418064,0.885,399
oracle,moderate,tail_difficulty,47,12000,0.02,251,0.020916666666666667,-1.6586695751618017,0.9514088032870747,0.9575,399
oracle,moderate,tail_difficulty,48,12000,0.02,258,0.0215,0.1780881217736404,0.42932688518540196,0.4675,399
oracle,moderate,tail_difficulty,49,12000,0.02,230,0.019166666666666665,0.8619799191171642,0.19434928409929236,0.185,399
oracle,moderate,tail_difficulty,50,12000,0.02,230,0.019166666666666665,-1.610734756985603,0.9463812266521621,0.94,399
oracle,moderate,tail_difficulty,51,12000,0.02,248,0.020666666666666667,1.4674890520916326,0.07112153264166872,0.065,399
oracle,moderate,tail_difficulty,52,12000,0.02,250,0.020833333333333332,0.21592343532181674,0.41452371461229265,0.4075,399
oracle,moderate,tail_difficulty,53,12000,0.02,224,0.018666666666666668,0.35771729275768216,0.36027744528725114,0.3525,399
oracle,moderate,tail_difficulty,54,12000,0.02,240,0.02,-0.6670393716769757,0.747626507532334,0.7525,399
oracle,moderate,tail_difficulty,55,12000,0.02,256,0.021333333333333333,0.9902812049975638,0.1610183452889264,0.1475,399
oracle,moderate,tail_difficulty,56,12000,0.02,239,0.019916666666666666,0.9456691369908002,0.17215868441823284,0.2025,399
oracle,moderate,tail_difficulty,57,12000,0.02,260,0.021666666666666667,-0.07796669550143205,0.5310727272695563,0.51,399
oracle,moderate,tail_difficulty,58,12000,0.02,235,0.019583333333333335,0.34156388285927114,0.36633956071726836,0.3825,399
oracle,moderate,tail_difficulty,59,12000,0.02,233,0.019416666666666665,1.4692403869440354,0.07088379976206909,0.07,399
oracle,moderate,tail_difficulty,60,12000,0.02,252,0.021,-0.04455244505200469,0.517767975829321,0.545,399
oracle,moderate,tail_difficulty,61,12000,0.02,238,0.019833333333333335,0.35368659336237995,0.36178688547799254,0.3725,399
oracle,moderate,tail_difficulty,62,12000,0.02,244,0.02033333333333333,0.32167387538115294,0.3738498855944692,0.3675,399
oracle,moderate,tail_difficulty,63,12000,0.02,230,0.019166666666666665,0.6242082840555082,0.2662454035832927,0.25,399
oracle,moderate,tail_difficulty,64,12000,0.02,258,0.0215,0.31677477230014295,0.3757072539585712,0.4325,399
oracle,moderate,tail_difficulty,65,12000,0.02,219,0.01825,1.270055774356664,0.10203238179958879,0.0925,399
oracle,moderate,tail_difficulty,66,12000,0.02,246,0.0205,-0.892946415637779,0.8140570655576691,0.8125,399
oracle,moderate,tail_difficulty,67,12000,0.02,264,0.022,0.0594836839680983,0.4762834303857119,0.485,399
oracle,moderate,tail_difficulty,68,12000,0.02,235,0.019583333333333335,-0.6801513947574442,0.7517956975856173,0.77,399
oracle,moderate,tail_difficulty,69,12000,0.02,243,0.02025,-0.17682457305748284,0.5701769066589427,0.5675,399
oracle,moderate,tail_difficulty,70,12000,0.02,219,0.01825,0.3126327646226573,0.37727984123278774,0.37,399
oracle,moderate,tail_difficulty,71,12000,0.02,238,0.019833333333333335,0.42693038664015276,0.3347150161182689,0.3475,399
oracle,moderate,tail_difficulty,72,12000,0.02,224,0.018666666666666668,-0.11470919912092511,0.5456621888901592,0.5675,399
oracle,moderate,tail_difficulty,73,12000,0.02,242,0.020166666666666666,1.0614423169196703,0.14424446714621386,0.13,399
oracle,moderate,tail_difficulty,74,12000,0.02,222,0.0185,-0.02902082708669235,0.5115760100121429,0.49,399
oracle,moderate,tail_difficulty,75,12000,0.02,254,0.021166666666666667,-0.9649554485436337,0.8327164365707912,0.835,399
oracle,moderate,tail_difficulty,76,12000,0.02,265,0.022083333333333333,-0.23251400783836618,0.5919305956837966,0.5975,399
oracle,moderate,tail_difficulty,77,12000,0.02,213,0.01775,1.3908897952033685,0.0821294238889339,0.075,399
oracle,moderate,tail_difficulty,78,12000,0.02,240,0.02,0.32776225720313407,0.3715457133254314,0.3625,399
oracle,moderate,tail_difficulty,79,12000,0.02,223,0.018583333333333334,-1.5201636734959472,0.9357650775931167,0.93,399
oracle,moderate,tail_difficulty,80,12000,0.02,251,0.020916666666666667,0.19571075370813015,0.4224182834714961,0.44,399
oracle,moderate,tail_difficulty,81,12000,0.02,240,0.02,0.20570942607603573,0.4185089475445094,0.465,399
oracle,moderate,tail_difficulty,82,12000,0.02,245,0.020416666666666666,1.209434934399229,0.1132478970830132,0.105,399
oracle,moderate,tail_difficulty,83,12000,0.02,241,0.020083333333333335,0.10223287673605744,0.4592859162984975,0.4575,399
oracle,moderate,tail_difficulty,84,12000,0.02,215,0.017916666666666668,-1.4496979985356981,0.9264286229347682,0.9375,399
oracle,moderate,tail_difficulty,85,12000,0.02,236,0.019666666666666666,0.5881508920185682,0.27821550804311124,0.2675,399
oracle,moderate,tail_difficulty,86,12000,0.02,234,0.0195,-0.9064590085728605,0.817653523991148,0.825,399
oracle,moderate,tail_difficulty,87,12000,0.02,237,0.01975,0.1425087171981263,0.4433390971591916,0.3975,399
oracle,moderate,tail_difficulty,88,12000,0.02,255,0.02125,-0.30402205373236996,0.6194444552638588,0.6175,399
oracle,moderate,tail_difficulty,89,12000,0.02,243,0.02025,0.4640608673723349,0.3213020687463803,0.32,399
oracle,moderate,tail_difficulty,90,12000,0.02,249,0.02075,-0.13085862330296008,0.552056426517642,0.5175,399
oracle,moderate,tail_difficulty,91,12000,0.02,251,0.020916666666666667,2.251448642321702,0.012178568120486857,0.0225,399
oracle,moderate,tail_difficulty,92,12000,0.02,245,0.020416666666666666,-0.0028950562796367474,0.5011549587407361,0.515,399
oracle,moderate,tail_difficulty,93,12000,0.02,237,0.01975,-0.4364499859538115,0.668744860555676,0.72,399
oracle,moderate,tail_difficulty,94,12000,0.02,246,0.0205,-0.1655101959284296,0.5657287873409286,0.595,399
oracle,moderate,tail_difficulty,95,12000,0.02,230,0.019166666666666665,0.27445051529416215,0.3918692135505159,0.3725,399
oracle,moderate,tail_difficulty,96,12000,0.02,250,0.020833333333333332,-2.517573826806788,0.9940916898822759,0.9875,399
oracle,moderate,tail_difficulty,97,12000,0.02,242,0.020166666666666666,-0.5423666212868239,0.7062170154193427,0.69,399
oracle,moderate,tail_difficulty,98,12000,0.02,230,0.019166666666666665,0.8238797171100442,0.20500395312703595,0.195,399
oracle,moderate,tail_difficulty,99,12000,0.02,239,0.019916666666666666,0.5153402364832632,0.3031576433549704,0.32,399
oracle,moderate,combined,0,12000,0.02,246,0.0205,0.5829044865342258,0.27997880009893217,0.2875,399
oracle,moderate,combined,1,12000,0.02,240,0.02,-0.6371939488352165,0.7380007406256011,0.7225,399
oracle,moderate,combined,2,12000,0.02,224,0.018666666666666668,0.4312838794921237,0.33313098516555045,0.35,399
oracle,moderate,combined,3,12000,0.02,247,0.020583333333333332,0.2377327225023994,0.40604420112887685,0.39,399
oracle,moderate,combined,4,12000,0.02,228,0.019,-0.48324079617477267,0.6855376142146753,0.6525,399
oracle,moderate,combined,5,12000,0.02,251,0.020916666666666667,-0.5844182307143395,0.7205305178946271,0.7175,399
oracle,moderate,combined,6,12000,0.02,238,0.019833333333333335,-0.4023227792503323,0.6562767538192864,0.655,399
oracle,moderate,combined,7,12000,0.02,251,0.020916666666666667,-0.026176197465326262,0.5104415994764163,0.49,399
oracle,moderate,combined,8,12000,0.02,235,0.019583333333333335,0.2757901811378237,0.3913546128371396,0.41,399
oracle,moderate,combined,9,12000,0.02,244,0.02033333333333333,-0.5072091896668581,0.6939959761340426,0.6775,399
oracle,moderate,combined,10,12000,0.02,246,0.0205,0.5838762562422114,0.27965178441639593,0.2475,399
oracle,moderate,combined,11,12000,0.02,248,0.020666666666666667,0.6022480162187462,0.27350452903437233,0.2275,399
oracle,moderate,combined,12,12000,0.02,227,0.018916666666666665,-1.2027868976329308,0.8854706018220542,0.9075,399
oracle,moderate,combined,13,12000,0.02,239,0.019916666666666666,-1.4896809108814448,0.9318459219145533,0.9425,399
oracle,moderate,combined,14,12000,0.02,236,0.019666666666666666,-0.21516054431504533,0.5851789242233004,0.5725,399
oracle,moderate,combined,15,12000,0.02,269,0.022416666666666668,-0.34640248734751106,0.6354798719681325,0.65,399
oracle,moderate,combined,16,12000,0.02,233,0.019416666666666665,-0.5467582766663714,0.7077275943976981,0.73,399
oracle,moderate,combined,17,12000,0.02,217,0.018083333333333333,1.925343006688937,0.02709323032015008,0.025,399
oracle,moderate,combined,18,12000,0.02,238,0.019833333333333335,-0.464570351608031,0.678880415870272,0.675,399
oracle,moderate,combined,19,12000,0.02,220,0.018333333333333333,0.4076805095035537,0.34175412424371054,0.3625,399
oracle,moderate,combined,20,12000,0.02,231,0.01925,0.0830417213007564,0.46690918267841736,0.485,399
oracle,moderate,combined,21,12000,0.02,257,0.021416666666666667,0.17547320124036067,0.43035391318894606,0.4175,399
oracle,moderate,combined,22,12000,0.02,254,0.021166666666666667,-1.856426787640969,0.9683036252693482,0.9525,399
oracle,moderate,combined,23,12000,0.02,246,0.0205,-0.12137607840476781,0.5483034182762202,0.5375,399
oracle,moderate,combined,24,12000,0.02,209,0.017416666666666667,-1.6175595712894404,0.9471212261150089,0.945,399
oracle,moderate,combined,25,12000,0.02,252,0.021,1.9268135844313743,0.02700143296049543,0.03,399
oracle,moderate,combined,26,12000,0.02,248,0.020666666666666667,2.795615333260555,0.0025900507577555506,0.0025,399
oracle,moderate,combined,27,12000,0.02,247,0.020583333333333332,-1.4007910809788977,0.9193617217376066,0.9425,399
oracle,moderate,combined,28,12000,0.02,223,0.018583333333333334,-0.9576378052061814,0.8308772856248348,0.8175,399
oracle,moderate,combined,29,12000,0.02,227,0.018916666666666665,0.2943766180635965,0.384235065924473,0.4575,399
oracle,moderate,combined,30,12000,0.02,231,0.01925,0.6724918499969543,0.25063531342168816,0.2,399
oracle,moderate,combined,31,12000,0.02,234,0.0195,-0.9027583566191978,0.8166729214549255,0.8275,399
oracle,moderate,combined,32,12000,0.02,270,0.0225,0.5774280633844251,0.2818251605219746,0.2825,399
oracle,moderate,combined,33,12000,0.02,235,0.019583333333333335,-0.1414035778352058,0.5562244360161522,0.58,399
oracle,moderate,combined,34,12000,0.02,224,0.018666666666666668,0.22428690770804782,0.41126703143128107,0.4575,399
oracle,moderate,combined,35,12000,0.02,245,0.020416666666666666,1.3184734691391071,0.09367260036137903,0.1075,399
oracle,moderate,combined,36,12000,0.02,261,0.02175,-1.144714558018879,0.8738362905580068,0.875,399
oracle,moderate,combined,37,12000,0.02,244,0.02033333333333333,-0.41303972480032586,0.660211245364148,0.7125,399
oracle,moderate,combined,38,12000,0.02,243,0.02025,-0.04874223992027991,0.5194376433629624,0.52,399
oracle,moderate,combined,39,12000,0.02,261,0.02175,-0.9144868726676308,0.819769463702082,0.83,399
oracle,moderate,combined,40,12000,0.02,234,0.0195,-0.6511150378740141,0.742513885059122,0.755,399
oracle,moderate,combined,41,12000,0.02,256,0.021333333333333333,-0.09284221629826986,0.5369855439636086,0.54,399
oracle,moderate,combined,42,12000,0.02,235,0.019583333333333335,-0.7024413241224328,0.7587980090827583,0.77,399
oracle,moderate,combined,43,12000,0.02,219,0.01825,-1.0475936682119413,0.8525870720309333,0.85,399
oracle,moderate,combined,44,12000,0.02,247,0.020583333333333332,-0.6644069704353464,0.7467850636160959,0.7375,399
oracle,moderate,combined,45,12000,0.02,226,0.018833333333333334,-0.23444307270366332,0.5926794884803722,0.5975,399
oracle,moderate,combined,46,12000,0.02,252,0.021,0.47122823377650846,0.31873887929856265,0.3625,399
oracle,moderate,combined,47,12000,0.02,229,0.019083333333333334,-0.5100640049723164,0.6949966891585313,0.65,399
oracle,moderate,combined,48,12000,0.02,256,0.021333333333333333,-0.7881807726085659,0.7847045129397822,0.7775,399
oracle,moderate,combined,49,12000,0.02,246,0.0205,0.3742624776462212,0.3541045226749824,0.3775,399
oracle,moderate,combined,50,12000,0.02,267,0.02225,2.8793749232788204,0.001992321593029277,0.0025,399
oracle,moderate,combined,51,12000,0.02,232,0.019333333333333334,0.4684334544934044,0.31973732434590263,0.335,399
oracle,moderate,combined,52,12000,0.02,219,0.01825,0.17479154849757073,0.43062171471374555,0.3875,399
oracle,moderate,combined,53,12000,0.02,220,0.018333333333333333,0.31559474557377176,0.37615506321746484,0.4025,399
oracle,moderate,combined,54,12000,0.02,225,0.01875,0.21851260146759335,0.4135148704928109,0.4,399
oracle,moderate,combined,55,12000,0.02,232,0.019333333333333334,-0.23067837638590794,0.5912176631785371,0.585,399
oracle,moderate,combined,56,12000,0.02,225,0.01875,-0.41796831639930637,0.662014858771791,0.645,399
oracle,moderate,combined,57,12000,0.02,250,0.020833333333333332,-0.8334023572453143,0.7976910771371966,0.815,399
oracle,moderate,combined,58,12000,0.02,245,0.020416666666666666,-0.2396684141715787,0.5947063384094049,0.61,399
oracle,moderate,combined,59,12000,0.02,220,0.018333333333333333,1.2169547645847067,0.1118107136296349,0.0825,399
oracle,moderate,combined,60,12000,0.02,242,0.020166666666666666,-0.8151230752707705,0.7924990678057056,0.795,399
oracle,moderate,combined,61,12000,0.02,229,0.019083333333333334,-0.01214429375768963,0.5048447531581067,0.5025,399
oracle,moderate,combined,62,12000,0.02,248,0.020666666666666667,0.13083390917263304,0.4479533489529993,0.465,399
oracle,moderate,combined,63,12000,0.02,261,0.02175,0.5368706739724669,0.2956784746198291,0.28,399
oracle,moderate,combined,64,12000,0.02,252,0.021,-0.8109186944153451,0.7912938180880857,0.795,399
oracle,moderate,combined,65,12000,0.02,220,0.018333333333333333,0.5348668879039407,0.2963709532486103,0.3225,399
oracle,moderate,combined,66,12000,0.02,233,0.019416666666666665,1.3618223060110346,0.08662698511907763,0.0775,399
oracle,moderate,combined,67,12000,0.02,231,0.01925,-1.1872209351329237,0.8824297573996343,0.905,399
oracle,moderate,combined,68,12000,0.02,225,0.01875,-0.5100853531090757,0.6950041669526332,0.6825,399
oracle,moderate,combined,69,12000,0.02,213,0.01775,-1.6560178094259457,0.9511408938682528,0.955,399
oracle,moderate,combined,70,12000,0.02,269,0.022416666666666668,0.465209486235821,0.3208907230335981,0.31,399
oracle,moderate,combined,71,12000,0.02,252,0.021,2.0115286863068413,0.022134821719198287,0.0275,399
oracle,moderate,combined,72,12000,0.02,250,0.020833333333333332,-0.2669553479180863,0.605248229522869,0.6425,399
oracle,moderate,combined,73,12000,0.02,242,0.020166666666666666,-0.4785007774834327,0.6838530894768453,0.665,399
oracle,moderate,combined,74,12000,0.02,230,0.019166666666666665,-1.1411901478695545,0.8731045983442602,0.8725,399
oracle,moderate,combined,75,12000,0.02,242,0.020166666666666666,0.2629236048845359,0.39630473107302344,0.4,399
oracle,moderate,combined,76,12000,0.02,238,0.019833333333333335,-0.758648111893215,0.7759684580001833,0.7625,399
oracle,moderate,combined,77,12000,0.02,229,0.019083333333333334,0.5160731785176036,0.30290165003122577,0.3275,399
oracle,moderate,combined,78,12000,0.02,211,0.017583333333333333,0.45190776161381807,0.3256677163561006,0.33,399
oracle,moderate,combined,79,12000,0.02,235,0.019583333333333335,1.3750186298473104,0.08456283453348656,0.0675,399
oracle,moderate,combined,80,12000,0.02,248,0.020666666666666667,-0.8910344861711237,0.8135446652571459,0.795,399
oracle,moderate,combined,81,12000,0.02,225,0.01875,3.3394157997410585,0.00041977398847014153,0.0025,399
oracle,moderate,combined,82,12000,0.02,251,0.020916666666666667,-0.3088510866289076,0.621282596971473,0.615,399
oracle,moderate,combined,83,12000,0.02,254,0.021166666666666667,0.4583325772791159,0.32335676135624547,0.2975,399
oracle,moderate,combined,84,12000,0.02,216,0.018,-0.3559083793997594,0.639045409843527,0.635,399
oracle,moderate,combined,85,12000,0.02,212,0.017666666666666667,-1.0846400730555164,0.8609594503893716,0.855,399
oracle,moderate,combined,86,12000,0.02,241,0.020083333333333335,-0.788787444784669,0.7848818755778016,0.8,399
oracle,moderate,combined,87,12000,0.02,237,0.01975,-1.908491607210462,0.971836146554195,0.97,399
oracle,moderate,combined,88,12000,0.02,213,0.01775,1.8916700723182573,0.029267476604259633,0.035,399
oracle,moderate,combined,89,12000,0.02,261,0.02175,1.2354253102297144,0.10833612894555678,0.0875,399
oracle,moderate,combined,90,12000,0.02,229,0.019083333333333334,-0.6709716201968179,0.7488806955167514,0.765,399
oracle,moderate,combined,91,12000,0.02,249,0.02075,-1.583486169616779,0.9433446517484391,0.95,399
oracle,moderate,combined,92,12000,0.02,230,0.019166666666666665,1.043248907472313,0.14841651377961285,0.145,399
oracle,moderate,combined,93,12000,0.02,241,0.020083333333333335,-0.3005152833382324,0.6181079297780137,0.63,399
oracle,moderate,combined,94,12000,0.02,244,0.02033333333333333,0.326749146134,0.3719288127016564,0.37,399
oracle,moderate,combined,95,12000,0.02,233,0.019416666666666665,-1.5689238529168743,0.9416671584278462,0.935,399
oracle,moderate,combined,96,12000,0.02,240,0.02,0.12865694235905611,0.4488145535917967,0.45,399
oracle,moderate,combined,97,12000,0.02,241,0.020083333333333335,-2.7967205523957452,0.9974187918615851,1.0,399
oracle,moderate,combined,98,12000,0.02,244,0.02033333333333333,0.2886143447341608,0.3864382584691263,0.4225,399
oracle,moderate,combined,99,12000,0.02,258,0.0215,0.3174413496202933,0.375454367949264,0.4125,399
oracle,atlas_like,uneven_propensity,0,60000,0.0007023592887015931,32,0.0005333333333333334,0.47530618535007235,0.3172843755148961,0.3,399
oracle,atlas_like,uneven_propensity,1,60000,0.0007023592887015931,41,0.0006833333333333333,0.27750586963918134,0.3906958497105876,0.415,399
oracle,atlas_like,uneven_propensity,2,60000,0.0007023592887015931,35,0.0005833333333333334,-2.354192176184102,0.9907184943321179,0.9975,399
oracle,atlas_like,uneven_propensity,3,60000,0.0007023592887015931,47,0.0007833333333333334,1.3358808641737687,0.0907941082579663,0.0975,399
oracle,atlas_like,uneven_propensity,4,60000,0.0007023592887015931,37,0.0006166666666666666,-0.4193968178170703,0.6625369253189984,0.6125,399
oracle,atlas_like,uneven_propensity,5,60000,0.0007023592887015931,37,0.0006166666666666666,-0.02474122722378469,0.5098693147171356,0.535,399
oracle,atlas_like,uneven_propensity,6,60000,0.0007023592887015931,36,0.0006,-0.5095531483925821,0.6948177227813457,0.6975,399
oracle,atlas_like,uneven_propensity,7,60000,0.0007023592887015931,48,0.0008,2.04287218850379,0.02053254604581592,0.02,399
oracle,atlas_like,uneven_propensity,8,60000,0.0007023592887015931,37,0.0006166666666666666,-0.8867286788010859,0.8123875029356686,0.81,399
oracle,atlas_like,uneven_propensity,9,60000,0.0007023592887015931,49,0.0008166666666666667,1.1507701676476996,0.12491340041828453,0.0925,399
oracle,atlas_like,uneven_propensity,10,60000,0.0007023592887015931,44,0.0007333333333333333,-2.170843004338714,0.9850284790335774,0.985,399
oracle,atlas_like,uneven_propensity,11,60000,0.0007023592887015931,46,0.0007666666666666667,-0.08104543066022404,0.5322970885658286,0.5275,399
oracle,atlas_like,uneven_propensity,12,60000,0.0007023592887015931,42,0.0007,-0.0991224699188428,0.5394794842362436,0.5425,399
oracle,atlas_like,uneven_propensity,13,60000,0.0007023592887015931,40,0.0006666666666666666,-0.23381957817840468,0.5924374751770308,0.58,399
oracle,atlas_like,uneven_propensity,14,60000,0.0007023592887015931,40,0.0006666666666666666,-0.9484016814759403,0.8285374981255342,0.85,399
oracle,atlas_like,uneven_propensity,15,60000,0.0007023592887015931,44,0.0007333333333333333,-0.28929127103935603,0.6138207542058761,0.61,399
oracle,atlas_like,uneven_propensity,16,60000,0.0007023592887015931,45,0.00075,-0.8397971982171323,0.7994889476723529,0.8075,399
oracle,atlas_like,uneven_propensity,17,60000,0.0007023592887015931,36,0.0006,-0.3969913283945254,0.6543130723776605,0.6825,399
oracle,atlas_like,uneven_propensity,18,60000,0.0007023592887015931,51,0.00085,-0.4430514111243515,0.6711357255538071,0.715,399
oracle,atlas_like,uneven_propensity,19,60000,0.0007023592887015931,37,0.0006166666666666666,0.18513211731439544,0.42656270551545655,0.425,399
oracle,atlas_like,uneven_propensity,20,60000,0.0007023592887015931,32,0.0005333333333333334,-0.8566018347640509,0.8041675143097551,0.8075,399
oracle,atlas_like,uneven_propensity,21,60000,0.0007023592887015931,48,0.0008,-0.9276892581672214,0.8232156089488054,0.8375,399
oracle,atlas_like,uneven_propensity,22,60000,0.0007023592887015931,60,0.001,1.8541483963990966,0.031858966218857136,0.0175,399
oracle,atlas_like,uneven_propensity,23,60000,0.0007023592887015931,30,0.0005,-1.472744230893986,0.9295899924203862,0.935,399
oracle,atlas_like,uneven_propensity,24,60000,0.0007023592887015931,37,0.0006166666666666666,0.21872818273468275,0.41343089693385565,0.4175,399
oracle,atlas_like,uneven_propensity,25,60000,0.0007023592887015931,46,0.0007666666666666667,1.285424203376556,0.09932204395145133,0.1125,399
oracle,atlas_like,uneven_propensity,26,60000,0.0007023592887015931,44,0.0007333333333333333,-0.44610607326878526,0.6722396869955982,0.6525,399
oracle,atlas_like,uneven_propensity,27,60000,0.0007023592887015931,47,0.0007833333333333334,-0.9600167576617089,0.8314766094699813,0.82,399
oracle,atlas_like,uneven_propensity,28,60000,0.0007023592887015931,32,0.0005333333333333334,0.18436074386854281,0.4268652318841495,0.4025,399
oracle,atlas_like,uneven_propensity,29,60000,0.0007023592887015931,32,0.0005333333333333334,-0.18211276791737763,0.5722528855322037,0.5625,399
oracle,atlas_like,uneven_propensity,30,60000,0.0007023592887015931,39,0.00065,0.6036243153226535,0.2730467215419821,0.2775,399
oracle,atlas_like,uneven_propensity,31,60000,0.0007023592887015931,37,0.0006166666666666666,0.408161050350005,0.3415777207391591,0.355,399
oracle,atlas_like,uneven_propensity,32,60000,0.0007023592887015931,41,0.0006833333333333333,1.6155808504149962,0.05309248346671735,0.065,399
oracle,atlas_like,uneven_propensity,33,60000,0.0007023592887015931,43,0.0007166666666666667,-0.06040429500164287,0.5240831810053662,0.515,399
oracle,atlas_like,uneven_propensity,34,60000,0.0007023592887015931,39,0.00065,0.4327357572744232,0.3326033747438727,0.3575,399
oracle,atlas_like,uneven_propensity,35,60000,0.0007023592887015931,40,0.0006666666666666666,1.8854044571427504,0.02968762636454874,0.035,399
oracle,atlas_like,uneven_propensity,36,60000,0.0007023592887015931,43,0.0007166666666666667,-1.5654018903277245,0.9412556472624419,0.955,399
oracle,atlas_like,uneven_propensity,37,60000,0.0007023592887015931,40,0.0006666666666666666,-0.3919707806966516,0.6524600982965064,0.6525,399
oracle,atlas_like,uneven_propensity,38,60000,0.0007023592887015931,49,0.0008166666666666667,0.9389661824092475,0.17387405370101294,0.1575,399
oracle,atlas_like,uneven_propensity,39,60000,0.0007023592887015931,44,0.0007333333333333333,0.22845021132390314,0.4096481291478273,0.405,399
oracle,atlas_like,uneven_propensity,40,60000,0.0007023592887015931,46,0.0007666666666666667,0.05768072933988967,0.4770014719473231,0.5075,399
oracle,atlas_like,uneven_propensity,41,60000,0.0007023592887015931,44,0.0007333333333333333,-0.29752820306511907,0.6169683603004267,0.6175,399
oracle,atlas_like,uneven_propensity,42,60000,0.0007023592887015931,48,0.0008,-0.7352768636150425,0.7689145521270098,0.7575,399
oracle,atlas_like,uneven_propensity,43,60000,0.0007023592887015931,53,0.0008833333333333333,-0.18460130613857445,0.5732291192993315,0.5625,399
oracle,atlas_like,uneven_propensity,44,60000,0.0007023592887015931,41,0.0006833333333333333,-1.4627314223344938,0.9282295577571753,0.94,399
oracle,atlas_like,uneven_propensity,45,60000,0.0007023592887015931,45,0.00075,-1.0452129085007218,0.8520377106431973,0.8425,399
oracle,atlas_like,uneven_propensity,46,60000,0.0007023592887015931,47,0.0007833333333333334,0.3208287791574799,0.3741700743642765,0.3625,399
oracle,atlas_like,uneven_propensity,47,60000,0.0007023592887015931,47,0.0007833333333333334,0.03888242571340709,0.4844920641109052,0.495,399
oracle,atlas_like,uneven_propensity,48,60000,0.0007023592887015931,36,0.0006,1.4835095392148487,0.06896954194957473,0.065,399
oracle,atlas_like,uneven_propensity,49,60000,0.0007023592887015931,49,0.0008166666666666667,2.69541491156969,0.003515051523544125,0.0025,399
oracle,atlas_like,uneven_propensity,50,60000,0.0007023592887015931,42,0.0007,-0.5576377780358808,0.7114541229544632,0.7225,399
oracle,atlas_like,uneven_propensity,51,60000,0.0007023592887015931,49,0.0008166666666666667,-0.6783001543868864,0.7512092995929411,0.7475,399
oracle,atlas_like,uneven_propensity,52,60000,0.0007023592887015931,42,0.0007,1.963312455178795,0.024804939544377038,0.0225,399
oracle,atlas_like,uneven_propensity,53,60000,0.0007023592887015931,47,0.0007833333333333334,1.393790450800672,0.08169044630713729,0.0725,399
oracle,atlas_like,uneven_propensity,54,60000,0.0007023592887015931,53,0.0008833333333333333,-0.01622757069062417,0.5064735799364418,0.51,399
oracle,atlas_like,uneven_propensity,55,60000,0.0007023592887015931,39,0.00065,-1.6041794184256775,0.9456627449759267,0.96,399
oracle,atlas_like,uneven_propensity,56,60000,0.0007023592887015931,47,0.0007833333333333334,-2.043414484820442,0.9794942876048127,0.975,399
oracle,atlas_like,uneven_propensity,57,60000,0.0007023592887015931,48,0.0008,0.06283272913256957,0.4749498516360377,0.4675,399
oracle,atlas_like,uneven_propensity,58,60000,0.0007023592887015931,48,0.0008,1.8543883730094866,0.03184180851438187,0.045,399
oracle,atlas_like,uneven_propensity,59,60000,0.0007023592887015931,46,0.0007666666666666667,-1.0857647496445404,0.8612084571721692,0.8575,399
oracle,atlas_like,uneven_propensity,60,60000,0.0007023592887015931,43,0.0007166666666666667,-1.5652078708242694,0.9412329116966858,0.935,399
oracle,atlas_like,uneven_propensity,61,60000,0.0007023592887015931,52,0.0008666666666666666,-0.2693854013645046,0.6061834404496879,0.6275,399
oracle,atlas_like,uneven_propensity,62,60000,0.0007023592887015931,44,0.0007333333333333333,-1.0515811604307561,0.8535041224557811,0.8925,399
oracle,atlas_like,uneven_propensity,63,60000,0.0007023592887015931,48,0.0008,-0.29904975334880823,0.6175489580869609,0.6,399
oracle,atlas_like,uneven_propensity,64,60000,0.0007023592887015931,42,0.0007,-1.3095192009423555,0.9048207309879386,0.9325,399
oracle,atlas_like,uneven_propensity,65,60000,0.0007023592887015931,46,0.0007666666666666667,-0.4568789407302911,0.6761209692460681,0.665,399
